"citizen","geo","time","values","iso2"
"Former Yugoslav Republic of Macedonia, the","Ireland",2015-07-01,0,"IE"
"Former Yugoslav Republic of Macedonia, the","Italy",2015-07-01,0,"IT"
"Former Yugoslav Republic of Macedonia, the","Lithuania",2015-07-01,0,"LT"
"Former Yugoslav Republic of Macedonia, the","Luxembourg",2015-07-01,5,"LU"
"Former Yugoslav Republic of Macedonia, the","Latvia",2015-07-01,0,"LV"
"Former Yugoslav Republic of Macedonia, the","Malta",2015-07-01,0,"MT"
"Former Yugoslav Republic of Macedonia, the","Netherlands",2015-07-01,10,"NL"
"Former Yugoslav Republic of Macedonia, the","Norway",2015-07-01,10,"NO"
"Former Yugoslav Republic of Macedonia, the","Poland",2015-07-01,0,"PL"
"Former Yugoslav Republic of Macedonia, the","Portugal",2015-07-01,0,"PT"
"Former Yugoslav Republic of Macedonia, the","Romania",2015-07-01,0,"RO"
"Former Yugoslav Republic of Macedonia, the","Sweden",2015-07-01,40,"SE"
"Former Yugoslav Republic of Macedonia, the","Slovenia",2015-07-01,0,"SI"
"Former Yugoslav Republic of Macedonia, the","Slovakia",2015-07-01,0,"SK"
"Former Yugoslav Republic of Macedonia, the","Total",2015-07-01,1480,"TOTAL"
"Former Yugoslav Republic of Macedonia, the","United Kingdom",2015-07-01,0,"UK"
"Mali","Austria",2015-07-01,10,"AT"
"Mali","Belgium",2015-07-01,5,"BE"
"Mali","Bulgaria",2015-07-01,0,"BG"
"Mali","Switzerland",2015-07-01,10,"CH"
"Mali","Cyprus",2015-07-01,0,"CY"
"Mali","Czech Republic",2015-07-01,0,"CZ"
"Mali","Germany (until 1990 former territory of the FRG)",2015-07-01,65,"DE"
"Mali","Denmark",2015-07-01,0,"DK"
"Mali","Estonia",2015-07-01,0,"EE"
"Mali","Greece",2015-07-01,0,"EL"
"Mali","Spain",2015-07-01,10,"ES"
"Mali","European Union (28 countries)",2015-07-01,755,"EU28"
"Mali","Finland",2015-07-01,0,"FI"
"Mali","France",2015-07-01,125,"FR"
"Mali","Croatia",2015-07-01,0,"HR"
"Mali","Hungary",2015-07-01,45,"HU"
"Mali","Ireland",2015-07-01,0,"IE"
"Mali","Italy",2015-07-01,475,"IT"
"Mali","Lithuania",2015-07-01,0,"LT"
"Mali","Luxembourg",2015-07-01,0,"LU"
"Mali","Latvia",2015-07-01,0,"LV"
"Mali","Malta",2015-07-01,0,"MT"
"Mali","Netherlands",2015-07-01,0,"NL"
"Mali","Norway",2015-07-01,0,"NO"
"Mali","Poland",2015-07-01,0,"PL"
"Mali","Portugal",2015-07-01,10,"PT"
"Mali","Romania",2015-07-01,0,"RO"
"Mali","Sweden",2015-07-01,5,"SE"
"Mali","Slovenia",2015-07-01,0,"SI"
"Mali","Slovakia",2015-07-01,0,"SK"
"Mali","Total",2015-07-01,765,"TOTAL"
"Mali","United Kingdom",2015-07-01,5,"UK"
"Myanmar/Burma","Austria",2015-07-01,5,"AT"
"Myanmar/Burma","Belgium",2015-07-01,0,"BE"
"Myanmar/Burma","Bulgaria",2015-07-01,5,"BG"
"Myanmar/Burma","Switzerland",2015-07-01,0,"CH"
"Myanmar/Burma","Cyprus",2015-07-01,0,"CY"
"Myanmar/Burma","Czech Republic",2015-07-01,0,"CZ"
"Myanmar/Burma","Germany (until 1990 former territory of the FRG)",2015-07-01,5,"DE"
"Myanmar/Burma","Denmark",2015-07-01,0,"DK"
"Myanmar/Burma","Estonia",2015-07-01,0,"EE"
"Myanmar/Burma","Greece",2015-07-01,0,"EL"
"Myanmar/Burma","Spain",2015-07-01,0,"ES"
"Myanmar/Burma","European Union (28 countries)",2015-07-01,45,"EU28"
"Myanmar/Burma","Finland",2015-07-01,0,"FI"
"Myanmar/Burma","France",2015-07-01,0,"FR"
"Myanmar/Burma","Croatia",2015-07-01,0,"HR"
"Myanmar/Burma","Hungary",2015-07-01,15,"HU"
"Myanmar/Burma","Ireland",2015-07-01,0,"IE"
"Myanmar/Burma","Italy",2015-07-01,0,"IT"
"Myanmar/Burma","Lithuania",2015-07-01,0,"LT"
"Myanmar/Burma","Luxembourg",2015-07-01,0,"LU"
"Myanmar/Burma","Latvia",2015-07-01,0,"LV"
"Myanmar/Burma","Malta",2015-07-01,0,"MT"
"Myanmar/Burma","Netherlands",2015-07-01,5,"NL"
"Myanmar/Burma","Norway",2015-07-01,0,"NO"
"Myanmar/Burma","Poland",2015-07-01,0,"PL"
"Myanmar/Burma","Portugal",2015-07-01,0,"PT"
"Myanmar/Burma","Romania",2015-07-01,0,"RO"
"Myanmar/Burma","Sweden",2015-07-01,0,"SE"
"Myanmar/Burma","Slovenia",2015-07-01,0,"SI"
"Myanmar/Burma","Slovakia",2015-07-01,0,"SK"
"Myanmar/Burma","Total",2015-07-01,50,"TOTAL"
"Myanmar/Burma","United Kingdom",2015-07-01,10,"UK"
"Mongolia","Austria",2015-07-01,15,"AT"
"Mongolia","Belgium",2015-07-01,5,"BE"
"Mongolia","Bulgaria",2015-07-01,0,"BG"
"Mongolia","Switzerland",2015-07-01,5,"CH"
"Mongolia","Cyprus",2015-07-01,0,"CY"
"Mongolia","Czech Republic",2015-07-01,0,"CZ"
"Mongolia","Germany (until 1990 former territory of the FRG)",2015-07-01,20,"DE"
"Mongolia","Denmark",2015-07-01,0,"DK"
"Mongolia","Estonia",2015-07-01,0,"EE"
"Mongolia","Greece",2015-07-01,0,"EL"
"Mongolia","Spain",2015-07-01,0,"ES"
"Mongolia","European Union (28 countries)",2015-07-01,205,"EU28"
"Mongolia","Finland",2015-07-01,0,"FI"
"Mongolia","France",2015-07-01,10,"FR"
"Mongolia","Croatia",2015-07-01,0,"HR"
"Mongolia","Hungary",2015-07-01,20,"HU"
"Mongolia","Ireland",2015-07-01,0,"IE"
"Mongolia","Italy",2015-07-01,0,"IT"
"Mongolia","Lithuania",2015-07-01,0,"LT"
"Mongolia","Luxembourg",2015-07-01,0,"LU"
"Mongolia","Latvia",2015-07-01,0,"LV"
"Mongolia","Malta",2015-07-01,0,"MT"
"Mongolia","Netherlands",2015-07-01,50,"NL"
"Mongolia","Norway",2015-07-01,0,"NO"
"Mongolia","Poland",2015-07-01,0,"PL"
"Mongolia","Portugal",2015-07-01,0,"PT"
"Mongolia","Romania",2015-07-01,0,"RO"
"Mongolia","Sweden",2015-07-01,85,"SE"
"Mongolia","Slovenia",2015-07-01,0,"SI"
"Mongolia","Slovakia",2015-07-01,0,"SK"
"Mongolia","Total",2015-07-01,215,"TOTAL"
"Mongolia","United Kingdom",2015-07-01,5,"UK"
"Mauritania","Austria",2015-07-01,0,"AT"
"Mauritania","Belgium",2015-07-01,15,"BE"
"Mauritania","Bulgaria",2015-07-01,0,"BG"
"Mauritania","Switzerland",2015-07-01,0,"CH"
"Mauritania","Cyprus",2015-07-01,0,"CY"
"Mauritania","Czech Republic",2015-07-01,0,"CZ"
"Mauritania","Germany (until 1990 former territory of the FRG)",2015-07-01,15,"DE"
"Mauritania","Denmark",2015-07-01,0,"DK"
"Mauritania","Estonia",2015-07-01,0,"EE"
"Mauritania","Greece",2015-07-01,0,"EL"
"Mauritania","Spain",2015-07-01,0,"ES"
"Mauritania","European Union (28 countries)",2015-07-01,145,"EU28"
"Mauritania","Finland",2015-07-01,0,"FI"
"Mauritania","France",2015-07-01,80,"FR"
"Mauritania","Croatia",2015-07-01,0,"HR"
"Mauritania","Hungary",2015-07-01,25,"HU"
"Mauritania","Ireland",2015-07-01,0,"IE"
"Mauritania","Italy",2015-07-01,5,"IT"
"Mauritania","Lithuania",2015-07-01,0,"LT"
"Mauritania","Luxembourg",2015-07-01,0,"LU"
"Mauritania","Latvia",2015-07-01,0,"LV"
"Mauritania","Malta",2015-07-01,0,"MT"
"Mauritania","Netherlands",2015-07-01,0,"NL"
"Mauritania","Norway",2015-07-01,0,"NO"
"Mauritania","Poland",2015-07-01,0,"PL"
"Mauritania","Portugal",2015-07-01,0,"PT"
"Mauritania","Romania",2015-07-01,0,"RO"
"Mauritania","Sweden",2015-07-01,0,"SE"
"Mauritania","Slovenia",2015-07-01,0,"SI"
"Mauritania","Slovakia",2015-07-01,0,"SK"
"Mauritania","Total",2015-07-01,145,"TOTAL"
"Mauritania","United Kingdom",2015-07-01,0,"UK"
"Malta","Austria",2015-07-01,0,"AT"
"Malta","Belgium",2015-07-01,0,"BE"
"Malta","Bulgaria",2015-07-01,0,"BG"
"Malta","Switzerland",2015-07-01,0,"CH"
"Malta","Cyprus",2015-07-01,0,"CY"
"Malta","Czech Republic",2015-07-01,0,"CZ"
"Malta","Germany (until 1990 former territory of the FRG)",2015-07-01,0,"DE"
"Malta","Denmark",2015-07-01,0,"DK"
"Malta","Estonia",2015-07-01,0,"EE"
"Malta","Greece",2015-07-01,0,"EL"
"Malta","Spain",2015-07-01,0,"ES"
"Malta","European Union (28 countries)",2015-07-01,0,"EU28"
"Malta","Finland",2015-07-01,0,"FI"
"Malta","France",2015-07-01,0,"FR"
"Malta","Croatia",2015-07-01,0,"HR"
"Malta","Hungary",2015-07-01,0,"HU"
"Malta","Ireland",2015-07-01,0,"IE"
"Malta","Italy",2015-07-01,NA,"IT"
"Malta","Lithuania",2015-07-01,0,"LT"
"Malta","Luxembourg",2015-07-01,0,"LU"
"Malta","Latvia",2015-07-01,0,"LV"
"Malta","Malta",2015-07-01,0,"MT"
"Malta","Netherlands",2015-07-01,0,"NL"
"Malta","Norway",2015-07-01,0,"NO"
"Malta","Poland",2015-07-01,0,"PL"
"Malta","Portugal",2015-07-01,0,"PT"
"Malta","Romania",2015-07-01,0,"RO"
"Malta","Sweden",2015-07-01,0,"SE"
"Malta","Slovenia",2015-07-01,0,"SI"
"Malta","Slovakia",2015-07-01,0,"SK"
"Malta","Total",2015-07-01,0,"TOTAL"
"Malta","United Kingdom",2015-07-01,0,"UK"
"Mauritius","Austria",2015-07-01,0,"AT"
"Mauritius","Belgium",2015-07-01,0,"BE"
"Mauritius","Bulgaria",2015-07-01,0,"BG"
"Mauritius","Switzerland",2015-07-01,0,"CH"
"Mauritius","Cyprus",2015-07-01,0,"CY"
"Mauritius","Czech Republic",2015-07-01,0,"CZ"
"Mauritius","Germany (until 1990 former territory of the FRG)",2015-07-01,0,"DE"
"Mauritius","Denmark",2015-07-01,0,"DK"
"Mauritius","Estonia",2015-07-01,0,"EE"
"Mauritius","Greece",2015-07-01,0,"EL"
"Mauritius","Spain",2015-07-01,0,"ES"
"Mauritius","European Union (28 countries)",2015-07-01,10,"EU28"
"Mauritius","Finland",2015-07-01,0,"FI"
"Mauritius","France",2015-07-01,0,"FR"
"Mauritius","Croatia",2015-07-01,0,"HR"
"Mauritius","Hungary",2015-07-01,0,"HU"
"Mauritius","Ireland",2015-07-01,0,"IE"
"Mauritius","Italy",2015-07-01,0,"IT"
"Mauritius","Lithuania",2015-07-01,0,"LT"
"Mauritius","Luxembourg",2015-07-01,0,"LU"
"Mauritius","Latvia",2015-07-01,0,"LV"
"Mauritius","Malta",2015-07-01,0,"MT"
"Mauritius","Netherlands",2015-07-01,0,"NL"
"Mauritius","Norway",2015-07-01,0,"NO"
"Mauritius","Poland",2015-07-01,0,"PL"
"Mauritius","Portugal",2015-07-01,0,"PT"
"Mauritius","Romania",2015-07-01,0,"RO"
"Mauritius","Sweden",2015-07-01,0,"SE"
"Mauritius","Slovenia",2015-07-01,0,"SI"
"Mauritius","Slovakia",2015-07-01,0,"SK"
"Mauritius","Total",2015-07-01,10,"TOTAL"
"Mauritius","United Kingdom",2015-07-01,5,"UK"
"Maldives","Austria",2015-07-01,0,"AT"
"Maldives","Belgium",2015-07-01,0,"BE"
"Maldives","Bulgaria",2015-07-01,0,"BG"
"Maldives","Switzerland",2015-07-01,0,"CH"
"Maldives","Cyprus",2015-07-01,0,"CY"
"Maldives","Czech Republic",2015-07-01,0,"CZ"
"Maldives","Germany (until 1990 former territory of the FRG)",2015-07-01,0,"DE"
"Maldives","Denmark",2015-07-01,0,"DK"
"Maldives","Estonia",2015-07-01,0,"EE"
"Maldives","Greece",2015-07-01,0,"EL"
"Maldives","Spain",2015-07-01,0,"ES"
"Maldives","European Union (28 countries)",2015-07-01,10,"EU28"
"Maldives","Finland",2015-07-01,0,"FI"
"Maldives","France",2015-07-01,0,"FR"
"Maldives","Croatia",2015-07-01,0,"HR"
"Maldives","Hungary",2015-07-01,0,"HU"
"Maldives","Ireland",2015-07-01,0,"IE"
"Maldives","Italy",2015-07-01,0,"IT"
"Maldives","Lithuania",2015-07-01,0,"LT"
"Maldives","Luxembourg",2015-07-01,0,"LU"
"Maldives","Latvia",2015-07-01,0,"LV"
"Maldives","Malta",2015-07-01,0,"MT"
"Maldives","Netherlands",2015-07-01,0,"NL"
"Maldives","Norway",2015-07-01,0,"NO"
"Maldives","Poland",2015-07-01,0,"PL"
"Maldives","Portugal",2015-07-01,0,"PT"
"Maldives","Romania",2015-07-01,0,"RO"
"Maldives","Sweden",2015-07-01,0,"SE"
"Maldives","Slovenia",2015-07-01,0,"SI"
"Maldives","Slovakia",2015-07-01,0,"SK"
"Maldives","Total",2015-07-01,10,"TOTAL"
"Maldives","United Kingdom",2015-07-01,10,"UK"
"Malawi","Austria",2015-07-01,0,"AT"
"Malawi","Belgium",2015-07-01,0,"BE"
"Malawi","Bulgaria",2015-07-01,0,"BG"
"Malawi","Switzerland",2015-07-01,0,"CH"
"Malawi","Cyprus",2015-07-01,0,"CY"
"Malawi","Czech Republic",2015-07-01,0,"CZ"
"Malawi","Germany (until 1990 former territory of the FRG)",2015-07-01,0,"DE"
"Malawi","Denmark",2015-07-01,0,"DK"
"Malawi","Estonia",2015-07-01,0,"EE"
"Malawi","Greece",2015-07-01,0,"EL"
"Malawi","Spain",2015-07-01,0,"ES"
"Malawi","European Union (28 countries)",2015-07-01,20,"EU28"
"Malawi","Finland",2015-07-01,0,"FI"
"Malawi","France",2015-07-01,0,"FR"
"Malawi","Croatia",2015-07-01,0,"HR"
"Malawi","Hungary",2015-07-01,0,"HU"
"Malawi","Ireland",2015-07-01,5,"IE"
"Malawi","Italy",2015-07-01,0,"IT"
"Malawi","Lithuania",2015-07-01,0,"LT"
"Malawi","Luxembourg",2015-07-01,0,"LU"
"Malawi","Latvia",2015-07-01,0,"LV"
"Malawi","Malta",2015-07-01,0,"MT"
"Malawi","Netherlands",2015-07-01,0,"NL"
"Malawi","Norway",2015-07-01,0,"NO"
"Malawi","Poland",2015-07-01,0,"PL"
"Malawi","Portugal",2015-07-01,0,"PT"
"Malawi","Romania",2015-07-01,0,"RO"
"Malawi","Sweden",2015-07-01,0,"SE"
"Malawi","Slovenia",2015-07-01,0,"SI"
"Malawi","Slovakia",2015-07-01,0,"SK"
"Malawi","Total",2015-07-01,20,"TOTAL"
"Malawi","United Kingdom",2015-07-01,15,"UK"
"Mexico","Austria",2015-07-01,0,"AT"
"Mexico","Belgium",2015-07-01,0,"BE"
"Mexico","Bulgaria",2015-07-01,0,"BG"
"Mexico","Switzerland",2015-07-01,0,"CH"
"Mexico","Cyprus",2015-07-01,0,"CY"
"Mexico","Czech Republic",2015-07-01,0,"CZ"
"Mexico","Germany (until 1990 former territory of the FRG)",2015-07-01,0,"DE"
"Mexico","Denmark",2015-07-01,0,"DK"
"Mexico","Estonia",2015-07-01,0,"EE"
"Mexico","Greece",2015-07-01,0,"EL"
"Mexico","Spain",2015-07-01,0,"ES"
"Mexico","European Union (28 countries)",2015-07-01,5,"EU28"
"Mexico","Finland",2015-07-01,0,"FI"
"Mexico","France",2015-07-01,0,"FR"
"Mexico","Croatia",2015-07-01,0,"HR"
"Mexico","Hungary",2015-07-01,0,"HU"
"Mexico","Ireland",2015-07-01,0,"IE"
"Mexico","Italy",2015-07-01,0,"IT"
"Mexico","Lithuania",2015-07-01,0,"LT"
"Mexico","Luxembourg",2015-07-01,0,"LU"
"Mexico","Latvia",2015-07-01,0,"LV"
"Mexico","Malta",2015-07-01,0,"MT"
"Mexico","Netherlands",2015-07-01,0,"NL"
"Mexico","Norway",2015-07-01,0,"NO"
"Mexico","Poland",2015-07-01,0,"PL"
"Mexico","Portugal",2015-07-01,0,"PT"
"Mexico","Romania",2015-07-01,0,"RO"
"Mexico","Sweden",2015-07-01,0,"SE"
"Mexico","Slovenia",2015-07-01,0,"SI"
"Mexico","Slovakia",2015-07-01,0,"SK"
"Mexico","Total",2015-07-01,10,"TOTAL"
"Mexico","United Kingdom",2015-07-01,5,"UK"
"Malaysia","Austria",2015-07-01,0,"AT"
"Malaysia","Belgium",2015-07-01,0,"BE"
"Malaysia","Bulgaria",2015-07-01,0,"BG"
"Malaysia","Switzerland",2015-07-01,0,"CH"
"Malaysia","Cyprus",2015-07-01,0,"CY"
"Malaysia","Czech Republic",2015-07-01,0,"CZ"
"Malaysia","Germany (until 1990 former territory of the FRG)",2015-07-01,0,"DE"
"Malaysia","Denmark",2015-07-01,0,"DK"
"Malaysia","Estonia",2015-07-01,0,"EE"
"Malaysia","Greece",2015-07-01,0,"EL"
"Malaysia","Spain",2015-07-01,0,"ES"
"Malaysia","European Union (28 countries)",2015-07-01,5,"EU28"
"Malaysia","Finland",2015-07-01,0,"FI"
"Malaysia","France",2015-07-01,0,"FR"
"Malaysia","Croatia",2015-07-01,0,"HR"
"Malaysia","Hungary",2015-07-01,0,"HU"
"Malaysia","Ireland",2015-07-01,0,"IE"
"Malaysia","Italy",2015-07-01,0,"IT"
"Malaysia","Lithuania",2015-07-01,0,"LT"
"Malaysia","Luxembourg",2015-07-01,0,"LU"
"Malaysia","Latvia",2015-07-01,0,"LV"
"Malaysia","Malta",2015-07-01,0,"MT"
"Malaysia","Netherlands",2015-07-01,0,"NL"
"Malaysia","Norway",2015-07-01,0,"NO"
"Malaysia","Poland",2015-07-01,0,"PL"
"Malaysia","Portugal",2015-07-01,0,"PT"
"Malaysia","Romania",2015-07-01,0,"RO"
"Malaysia","Sweden",2015-07-01,0,"SE"
"Malaysia","Slovenia",2015-07-01,0,"SI"
"Malaysia","Slovakia",2015-07-01,0,"SK"
"Malaysia","Total",2015-07-01,5,"TOTAL"
"Malaysia","United Kingdom",2015-07-01,5,"UK"
"Mozambique","Austria",2015-07-01,0,"AT"
"Mozambique","Belgium",2015-07-01,0,"BE"
"Mozambique","Bulgaria",2015-07-01,0,"BG"
"Mozambique","Switzerland",2015-07-01,0,"CH"
"Mozambique","Cyprus",2015-07-01,0,"CY"
"Mozambique","Czech Republic",2015-07-01,0,"CZ"
"Mozambique","Germany (until 1990 former territory of the FRG)",2015-07-01,0,"DE"
"Mozambique","Denmark",2015-07-01,0,"DK"
"Mozambique","Estonia",2015-07-01,0,"EE"
"Mozambique","Greece",2015-07-01,0,"EL"
"Mozambique","Spain",2015-07-01,0,"ES"
"Mozambique","European Union (28 countries)",2015-07-01,0,"EU28"
"Mozambique","Finland",2015-07-01,0,"FI"
"Mozambique","France",2015-07-01,0,"FR"
"Mozambique","Croatia",2015-07-01,0,"HR"
"Mozambique","Hungary",2015-07-01,0,"HU"
"Mozambique","Ireland",2015-07-01,0,"IE"
"Mozambique","Italy",2015-07-01,0,"IT"
"Mozambique","Lithuania",2015-07-01,0,"LT"
"Mozambique","Luxembourg",2015-07-01,0,"LU"
"Mozambique","Latvia",2015-07-01,0,"LV"
"Mozambique","Malta",2015-07-01,0,"MT"
"Mozambique","Netherlands",2015-07-01,0,"NL"
"Mozambique","Norway",2015-07-01,0,"NO"
"Mozambique","Poland",2015-07-01,0,"PL"
"Mozambique","Portugal",2015-07-01,0,"PT"
"Mozambique","Romania",2015-07-01,0,"RO"
"Mozambique","Sweden",2015-07-01,0,"SE"
"Mozambique","Slovenia",2015-07-01,0,"SI"
"Mozambique","Slovakia",2015-07-01,0,"SK"
"Mozambique","Total",2015-07-01,0,"TOTAL"
"Mozambique","United Kingdom",2015-07-01,0,"UK"
"NA","Austria",2015-07-01,0,"AT"
"NA","Belgium",2015-07-01,0,"BE"
"NA","Bulgaria",2015-07-01,0,"BG"
"NA","Switzerland",2015-07-01,0,"CH"
"NA","Cyprus",2015-07-01,0,"CY"
"NA","Czech Republic",2015-07-01,0,"CZ"
"NA","Germany (until 1990 former territory of the FRG)",2015-07-01,0,"DE"
"NA","Denmark",2015-07-01,0,"DK"
"NA","Estonia",2015-07-01,0,"EE"
"NA","Greece",2015-07-01,0,"EL"
"NA","Spain",2015-07-01,0,"ES"
"NA","European Union (28 countries)",2015-07-01,0,"EU28"
"NA","Finland",2015-07-01,0,"FI"
"NA","France",2015-07-01,0,"FR"
"NA","Croatia",2015-07-01,0,"HR"
"NA","Hungary",2015-07-01,0,"HU"
"NA","Ireland",2015-07-01,0,"IE"
"NA","Italy",2015-07-01,0,"IT"
"NA","Lithuania",2015-07-01,0,"LT"
"NA","Luxembourg",2015-07-01,0,"LU"
"NA","Latvia",2015-07-01,0,"LV"
"NA","Malta",2015-07-01,0,"MT"
"NA","Netherlands",2015-07-01,0,"NL"
"NA","Norway",2015-07-01,0,"NO"
"NA","Poland",2015-07-01,0,"PL"
"NA","Portugal",2015-07-01,0,"PT"
"NA","Romania",2015-07-01,0,"RO"
"NA","Sweden",2015-07-01,0,"SE"
"NA","Slovenia",2015-07-01,0,"SI"
"NA","Slovakia",2015-07-01,0,"SK"
"NA","Total",2015-07-01,0,"TOTAL"
"NA","United Kingdom",2015-07-01,0,"UK"
"New Caledonia (FR)","Austria",2015-07-01,0,"AT"
"New Caledonia (FR)","Belgium",2015-07-01,0,"BE"
"New Caledonia (FR)","Bulgaria",2015-07-01,0,"BG"
"New Caledonia (FR)","Switzerland",2015-07-01,0,"CH"
"New Caledonia (FR)","Cyprus",2015-07-01,0,"CY"
"New Caledonia (FR)","Czech Republic",2015-07-01,0,"CZ"
"New Caledonia (FR)","Germany (until 1990 former territory of the FRG)",2015-07-01,0,"DE"
"New Caledonia (FR)","Denmark",2015-07-01,0,"DK"
"New Caledonia (FR)","Estonia",2015-07-01,0,"EE"
"New Caledonia (FR)","Greece",2015-07-01,0,"EL"
"New Caledonia (FR)","Spain",2015-07-01,0,"ES"
"New Caledonia (FR)","European Union (28 countries)",2015-07-01,0,"EU28"
"New Caledonia (FR)","Finland",2015-07-01,0,"FI"
"New Caledonia (FR)","France",2015-07-01,0,"FR"
"New Caledonia (FR)","Croatia",2015-07-01,0,"HR"
"New Caledonia (FR)","Hungary",2015-07-01,0,"HU"
"New Caledonia (FR)","Ireland",2015-07-01,0,"IE"
"New Caledonia (FR)","Italy",2015-07-01,0,"IT"
"New Caledonia (FR)","Lithuania",2015-07-01,0,"LT"
"New Caledonia (FR)","Luxembourg",2015-07-01,0,"LU"
"New Caledonia (FR)","Latvia",2015-07-01,0,"LV"
"New Caledonia (FR)","Malta",2015-07-01,0,"MT"
"New Caledonia (FR)","Netherlands",2015-07-01,0,"NL"
"New Caledonia (FR)","Norway",2015-07-01,0,"NO"
"New Caledonia (FR)","Poland",2015-07-01,0,"PL"
"New Caledonia (FR)","Portugal",2015-07-01,0,"PT"
"New Caledonia (FR)","Romania",2015-07-01,0,"RO"
"New Caledonia (FR)","Sweden",2015-07-01,0,"SE"
"New Caledonia (FR)","Slovenia",2015-07-01,0,"SI"
"New Caledonia (FR)","Slovakia",2015-07-01,0,"SK"
"New Caledonia (FR)","Total",2015-07-01,0,"TOTAL"
"New Caledonia (FR)","United Kingdom",2015-07-01,0,"UK"
"Niger","Austria",2015-07-01,0,"AT"
"Niger","Belgium",2015-07-01,0,"BE"
"Niger","Bulgaria",2015-07-01,0,"BG"
"Niger","Switzerland",2015-07-01,0,"CH"
"Niger","Cyprus",2015-07-01,0,"CY"
"Niger","Czech Republic",2015-07-01,0,"CZ"
"Niger","Germany (until 1990 former territory of the FRG)",2015-07-01,15,"DE"
"Niger","Denmark",2015-07-01,0,"DK"
"Niger","Estonia",2015-07-01,0,"EE"
"Niger","Greece",2015-07-01,0,"EL"
"Niger","Spain",2015-07-01,0,"ES"
"Niger","European Union (28 countries)",2015-07-01,45,"EU28"
"Niger","Finland",2015-07-01,0,"FI"
"Niger","France",2015-07-01,0,"FR"
"Niger","Croatia",2015-07-01,0,"HR"
"Niger","Hungary",2015-07-01,0,"HU"
"Niger","Ireland",2015-07-01,0,"IE"
"Niger","Italy",2015-07-01,15,"IT"
"Niger","Lithuania",2015-07-01,0,"LT"
"Niger","Luxembourg",2015-07-01,0,"LU"
"Niger","Latvia",2015-07-01,0,"LV"
"Niger","Malta",2015-07-01,0,"MT"
"Niger","Netherlands",2015-07-01,0,"NL"
"Niger","Norway",2015-07-01,0,"NO"
"Niger","Poland",2015-07-01,0,"PL"
"Niger","Portugal",2015-07-01,0,"PT"
"Niger","Romania",2015-07-01,0,"RO"
"Niger","Sweden",2015-07-01,0,"SE"
"Niger","Slovenia",2015-07-01,0,"SI"
"Niger","Slovakia",2015-07-01,0,"SK"
"Niger","Total",2015-07-01,50,"TOTAL"
"Niger","United Kingdom",2015-07-01,0,"UK"
"Nigeria","Austria",2015-07-01,100,"AT"
"Nigeria","Belgium",2015-07-01,20,"BE"
"Nigeria","Bulgaria",2015-07-01,0,"BG"
"Nigeria","Switzerland",2015-07-01,55,"CH"
"Nigeria","Cyprus",2015-07-01,0,"CY"
"Nigeria","Czech Republic",2015-07-01,0,"CZ"
"Nigeria","Germany (until 1990 former territory of the FRG)",2015-07-01,560,"DE"
"Nigeria","Denmark",2015-07-01,10,"DK"
"Nigeria","Estonia",2015-07-01,0,"EE"
"Nigeria","Greece",2015-07-01,15,"EL"
"Nigeria","Spain",2015-07-01,10,"ES"
"Nigeria","European Union (28 countries)",2015-07-01,3600,"EU28"
"Nigeria","Finland",2015-07-01,10,"FI"
"Nigeria","France",2015-07-01,125,"FR"
"Nigeria","Croatia",2015-07-01,0,"HR"
"Nigeria","Hungary",2015-07-01,170,"HU"
"Nigeria","Ireland",2015-07-01,15,"IE"
"Nigeria","Italy",2015-07-01,2365,"IT"
"Nigeria","Lithuania",2015-07-01,0,"LT"
"Nigeria","Luxembourg",2015-07-01,5,"LU"
"Nigeria","Latvia",2015-07-01,0,"LV"
"Nigeria","Malta",2015-07-01,5,"MT"
"Nigeria","Netherlands",2015-07-01,10,"NL"
"Nigeria","Norway",2015-07-01,10,"NO"
"Nigeria","Poland",2015-07-01,0,"PL"
"Nigeria","Portugal",2015-07-01,0,"PT"
"Nigeria","Romania",2015-07-01,0,"RO"
"Nigeria","Sweden",2015-07-01,35,"SE"
"Nigeria","Slovenia",2015-07-01,0,"SI"
"Nigeria","Slovakia",2015-07-01,0,"SK"
"Nigeria","Total",2015-07-01,3665,"TOTAL"
"Nigeria","United Kingdom",2015-07-01,140,"UK"
"Nicaragua","Austria",2015-07-01,0,"AT"
"Nicaragua","Belgium",2015-07-01,0,"BE"
"Nicaragua","Bulgaria",2015-07-01,0,"BG"
"Nicaragua","Switzerland",2015-07-01,0,"CH"
"Nicaragua","Cyprus",2015-07-01,0,"CY"
"Nicaragua","Czech Republic",2015-07-01,0,"CZ"
"Nicaragua","Germany (until 1990 former territory of the FRG)",2015-07-01,0,"DE"
"Nicaragua","Denmark",2015-07-01,0,"DK"
"Nicaragua","Estonia",2015-07-01,0,"EE"
"Nicaragua","Greece",2015-07-01,0,"EL"
"Nicaragua","Spain",2015-07-01,0,"ES"
"Nicaragua","European Union (28 countries)",2015-07-01,0,"EU28"
"Nicaragua","Finland",2015-07-01,0,"FI"
"Nicaragua","France",2015-07-01,0,"FR"
"Nicaragua","Croatia",2015-07-01,0,"HR"
"Nicaragua","Hungary",2015-07-01,0,"HU"
"Nicaragua","Ireland",2015-07-01,0,"IE"
"Nicaragua","Italy",2015-07-01,0,"IT"
"Nicaragua","Lithuania",2015-07-01,0,"LT"
"Nicaragua","Luxembourg",2015-07-01,0,"LU"
"Nicaragua","Latvia",2015-07-01,0,"LV"
